name,V,E,upper_bound,variables,clauses,status,span,encoding_time,total_solving_time,time_used,memory_usage,timed_out,optimality_proven,run_id,source_sha,source_dirty,input_sha256,binary_sha256,command,host,platform,compiler,runner_versions,concurrency,recorded_at,solver,solver_seed,method,time_limit,incremental,incremental_variable,symmetry_breaking,pairwise,width
c25_1_d3.col,25,134,8,200,1298,OPTIMAL,8,0.000318424,0.00647019,0.00678862,51.03516,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,1ea6804dc4a8d52338e7935ca90ec544a6f93a27cd092508d5f2a4a4309660a3,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c25_1_d3.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T15:33:03.449280+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
c25_1_d4.col,25,134,8,200,1298,OPTIMAL,8,0.000298821,0.00651065,0.00680947,50.84766,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,eff8f52de9e723400f83c97d0ec2abe45e41b6038672e20a4a4081e4715aca85,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c25_1_d4.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T15:33:03.556652+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
c55_1_d1.col,55,362,9,495,3919,OPTIMAL,7,0.000912255,0.00238354,0.00329579,51.09766,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,483fac5e0df65a27f7312e2883f8f90c17f26d3a7bdd50c333212ca635e3f2e6,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c55_1_d1.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T15:33:03.659137+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
c55_2_d2.col,55,362,9,495,3919,OPTIMAL,7,0.000992178,0.00218864,0.00318082,50.97266,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,7b0078b893aeb838a0f5f0b3ece5f1505f2c0981a98c59561af4c69742a59ad6,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c55_2_d2.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T15:33:03.765628+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM100.col,100,547,65,6500,43656,OPTIMAL,50,0.0128526,0.280729,0.293582,68.28516,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,91be09009a797c20a68cfb43f78cb01019c2cfdb8915d86e640e95938c315b19,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM100.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T15:33:04.166426+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM100a.col,100,992,92,9200,103165,OPTIMAL,66,0.0302271,83.0698,83.1,118.63672,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,630c8dde843161518427f8d7ef92d9d1373781a7e028e2918c0070a86261b0f7,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM100a.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T15:34:27.388978+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM100b.col,100,1050,122,12200,145501,OPTIMAL,71,0.0441275,81.1616,81.2057,120.60938,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,14092a37b220ef17894222b959c735f68203286fc653930904fe5f13c3741ce5,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM100b.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T15:35:48.675138+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM110.col,110,638,65,7150,50381,OPTIMAL,50,0.0159213,0.361025,0.376946,69.85156,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,2c127a146238aee20765edfcc35a16dc2fd856e5577bfe6afdc859b7dcaddb49,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM110.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T15:35:49.100827+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM110a.col,110,1207,110,12100,149491,OPTIMAL,69,0.0448443,230.605,230.65,181.42188,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,9c37e408d641c20a1fc834cdfa27c50a49e532300506da93442ee8f07c8f7d3c,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM110a.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T15:39:39.792777+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM110b.col,110,1256,122,13420,171713,OPTIMAL,77,0.052256,261.487,261.539,148.25391,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,aea172a16bc42de0504b35909d35fce000ded1613c496d28ea719a2d44ba7c51,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM110b.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T15:44:01.412606+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM120.col,120,773,74,8880,68003,OPTIMAL,59,0.0222009,1.35074,1.37294,76.1875,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,26357a9d4e2d8b08cdf055e2a882589f86c22c313fd9674a7f44b405c2aade4a,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM120.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T15:44:02.848506+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM120a.col,120,1434,110,13200,174421,OPTIMAL,82,0.0552086,217.094,217.15,175.94531,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,a920a2c75d8d4fde3a531cb30857d83f245364a0b88d5a18f86336b96bf07ab6,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM120a.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T15:47:40.048694+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM120b.col,120,1491,124,14880,204805,OPTIMAL,83,0.062283,3307.35,3307.41,310.72266,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,745355ab3817a87504580de4d77629dce60b8f48ea8fb2c5da33224e8ef92e29,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM120b.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T16:42:47.562717+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM20.col,20,20,25,500,1101,OPTIMAL,21,0.000339445,0.00126139,0.00160083,50.66016,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,08ed5ea76ef3bcb2228f4669162b3aa8c234de6a4dd75c3155a603919bc0167a,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM20.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T16:42:47.671799+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM20a.col,20,37,25,500,1546,OPTIMAL,20,0.000435311,0.00129919,0.0017345,50.78516,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,5fe086947cbc99c9630087a727d0c9fe00065a9c4f6d6ebea7115ab4a8c161fb,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM20a.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T16:42:47.773388+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM20b.col,20,32,17,340,985,OPTIMAL,13,0.000292503,0.00128615,0.00157866,51.09766,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,6be144806384554ada26f70be526ed0d42afb61a447cd96f826be5dbcf60288a,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM20b.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T16:42:47.880435+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM30.col,30,50,34,1020,2931,OPTIMAL,28,0.000803236,0.00333034,0.00413358,51.03516,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,489bd893683e4c3672aba625abb2643d68f9c2a6d3776c9b26400831c548bd51,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM30.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T16:42:47.990090+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM30a.col,30,81,33,990,3874,OPTIMAL,27,0.00101447,0.00290519,0.00391966,50.78516,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,10bfa32a02f1c8633027611fc7eb773d3d5088d3bc49d1419471fc4ca266eca9,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM30a.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T16:42:48.095941+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM30b.col,30,81,28,840,3199,OPTIMAL,26,0.000982916,0.00106259,0.0020455,50.84766,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,41e7babfc1e85334f1653ee7e88e11a11b0065ce2d50a72a801b4b00cfe2330a,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM30b.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T16:42:48.200751+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM40.col,40,78,34,1360,4293,OPTIMAL,28,0.00134111,0.00309325,0.00443436,51.03516,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,4968db2efd363df2b56fdfbab3c914f8100884884a68f0b07cbbc4e20aa1f192,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM40.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T16:42:48.311762+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM40a.col,40,146,51,2040,10087,OPTIMAL,37,0.0027627,0.0187005,0.0214632,51.03516,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,0bd50dc07b7e234154a3f92e5d2cf1ac6ad83c47badf984a837587fe7c35ca6b,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM40a.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T16:42:48.432561+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM40b.col,40,157,41,1640,8438,OPTIMAL,33,0.00267072,0.00921898,0.0118897,51.03516,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,1ccb98f8f5e910eb9d4064ba5b23dff42c9067ecd2d40d0879250dbd16181ddf,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM40b.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T16:42:48.530587+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM50.col,50,127,37,1850,7050,OPTIMAL,28,0.00197103,0.00460043,0.00657146,50.91016,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,c584455fa3b51a54152148534733fdf90022ccefd515c1770417925f43ef5434,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM50.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T16:42:48.626797+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM50a.col,50,238,62,3100,18507,OPTIMAL,50,0.00529802,0.226356,0.231654,64.22656,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,09a35a2b65ed3e0dcd221ac73c5adb47901d19e134e9d9ce99d087c064f5b13b,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM50a.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T16:42:48.959457+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM50b.col,50,249,55,2750,17496,OPTIMAL,35,0.00476297,0.0643113,0.0690742,50.91016,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,7b21131c086e1fd406658aed26e1d79b31aa8f81bf25493c8658813e81076dca,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM50b.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T16:42:49.102874+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM60.col,60,185,37,2220,9366,OPTIMAL,33,0.00264156,0.00404342,0.00668498,51.28516,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,9575aa95916bb0ddb24ac95ceb686ad79834715a8c3c97743905c76227ffa048,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM60.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T16:42:49.142168+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM60a.col,60,339,62,3720,25519,OPTIMAL,50,0.00708299,0.210811,0.217894,65.37109,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,c6266e394b59107ef80c14a3ed0d8dd4ae62c646238c8358f8080547a85fd68c,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM60a.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T16:42:49.461940+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM60b.col,60,366,64,3840,28705,OPTIMAL,41,0.00767118,0.587888,0.595559,66.10938,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,8305498f1acbb0e13fc3e5b6756eebb72600bd69b237f5d836248a8d8e040f76,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM60b.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T16:42:50.149268+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM70.col,70,267,45,3150,15726,OPTIMAL,38,0.00464542,0.0125895,0.0172349,51.28516,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,6709158dd6a0c24605665511d543798f2cda198fb9b943c841d842af483b8b5f,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM70.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T16:42:50.280108+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM70a.col,70,459,73,5110,39528,OPTIMAL,61,0.0115645,1.29917,1.31074,68.57031,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,e256a1a0b8f2637a931d35ffacdb28b715bcafa769a4bbedc21eb991683d0a40,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM70a.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T16:42:51.682462+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM70b.col,70,488,77,5390,45137,OPTIMAL,47,0.012843,1.0516,1.06445,69.35547,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,50b43cacfa298b2c9f4c05ca437a5559b357c8348aa59226bf3c2fd9b98b03b8,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM70b.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T16:42:52.852765+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM80.col,80,349,55,4400,24796,OPTIMAL,41,0.00713441,0.0316077,0.0387421,51.03516,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,46454b38ff8d83fe0020c6f3e5408c0ca37e868bc79f74749c4a8e555730df9c,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM80.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T16:42:52.936642+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM80a.col,80,612,80,6400,56801,OPTIMAL,63,0.0170241,2.5234,2.54043,74.24219,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,f8cd1c510008df8e302411facc59a809be027620b27f632f811c1c94c76d78c9,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM80a.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T16:42:55.544088+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
GEOM80b.col,80,663,99,7920,76758,OPTIMAL,60,0.0228156,2.70586,2.72868,77.99219,0,1,3,509f41020245d12b4e03b0c6681826c72245d1f3,False,a8dcc40cfc8d87903196406f815c4d512a7c68e3e966538768a0601bfac7d301,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM80b.col 1G -t 3600 -i -v y --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-13T16:42:58.361387+07:00,CaDiCaL,0,1G,3600,True,y,True,False,
