name,V,E,upper_bound,variables,clauses,status,span,encoding_time,total_solving_time,time_used,memory_usage,timed_out,optimality_proven,run_id,source_sha,source_dirty,input_sha256,binary_sha256,command,host,platform,compiler,runner_versions,concurrency,recorded_at,solver,solver_seed,method,time_limit,incremental,incremental_variable,symmetry_breaking,pairwise,width
c21_1_d2.col,21,102,8,252,1096,OPTIMAL,7,0.00087342,0.00120907,0.00208249,50.31641,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,17ff4bba73f02ee89dd3d91ccbca1a01ac0062c8872237c8916bc44590d256d5,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_1_d2.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:53:02.279418+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_2_d1.col,21,102,12,336,1468,OPTIMAL,9,0.00223462,0.00206492,0.00429953,50.69141,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,bc5ff196032b38d098ccbb833a33557f397c0d16b5f8a281ddda8141f182fab6,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_2_d1.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:53:02.387616+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_2_d2.col,21,102,12,336,1468,OPTIMAL,9,0.00212852,0.00207553,0.00420405,51.12891,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,357f7cf6535a13a2109dbf9d363efff9cc6e0038fccf653c1dafc7e92e00fe01,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_2_d2.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:53:02.490821+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_3_d1.col,21,102,8,252,1096,OPTIMAL,7,0.000879961,0.00130222,0.00218218,51.12891,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,2765b742e9eb99580ca620c1af200f5de170405ca0f8ef34101dec9696c2f9ee,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_3_d1.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:53:02.591642+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_3_d2.col,21,102,8,252,1096,OPTIMAL,7,0.000854314,0.00118774,0.00204206,51.06641,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,5274c4b0e9751b679b2b38ab34627c4d1eca543d53c9c4086f61ec64f8ee1c6f,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_3_d2.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:53:02.699166+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_4_d1.col,21,102,12,336,1468,OPTIMAL,9,0.0022334,0.00247348,0.00470688,51.00391,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,19dd5b83496200f38741c1f02f9fc646d0eae6d2a435789be0650d1e3455d42b,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_4_d1.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:53:02.809118+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_4_d2.col,21,102,12,336,1468,OPTIMAL,9,0.00204135,0.00193076,0.00397211,51.00391,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,dcae409f3fa775f5d64e2a1c13109513f71b4261ac6646fa06061715bb34c40c,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_4_d2.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:53:02.913000+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_5_d1.col,21,102,8,252,1096,OPTIMAL,7,0.000868043,0.00118694,0.00205498,51.12891,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,9b48d14af7b6c13caa07b34bb084a2f18f2bbe1f27e4357c5d1d30b214e43ba0,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_5_d1.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:53:03.017599+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_5_d2.col,21,102,8,252,1096,OPTIMAL,7,0.00091305,0.0011426,0.00205565,51.12891,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,bfa272eb474be3d829f6ae72dc0b350e3cc16cae91bd5b0268f9d7d42e029bdf,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_5_d2.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:53:03.123638+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_6_d1.col,21,102,12,336,1468,OPTIMAL,9,0.00207378,0.00232265,0.00439643,51.12891,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,67f709a59420aa411b280438ae2a69559cb89dbc2a475e7237b5ff6beb322fc2,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_6_d1.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:53:03.233759+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_6_d2.col,21,102,12,336,1468,OPTIMAL,9,0.00206563,0.00201317,0.0040788,50.25391,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,75ba8238057f4be94630617bff4cf631976862699cffdb81bcbe628b6f5af066,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_6_d2.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:53:03.339949+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_7_d1.col,21,102,8,252,1096,OPTIMAL,7,0.000868302,0.00125632,0.00212463,51.12891,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,a5740086f18083fcf131d5f89bf75b7673b05dfb0366edb4c45fca95b2789986,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_7_d1.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:53:03.444882+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_7_d2.col,21,102,8,252,1096,OPTIMAL,7,0.000848974,0.00120214,0.00205111,51.12891,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,ac84b1b113bb6b57a70caec3bc248b94cc90c0bb1186f65645d78821eb05adbd,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_7_d2.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:53:03.551594+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_8_d1.col,21,102,12,336,1468,OPTIMAL,9,0.00207195,0.00194378,0.00401573,51.12891,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,bb8a14faad6327dbd85291090c1bdb4c5568aa8d9d5a7bd53c8654f3ab113224,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_8_d1.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:53:03.660789+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_8_d2.col,21,102,12,336,1468,OPTIMAL,9,0.00209147,0.00228419,0.00437565,50.87891,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,f5ba7310979dcec808371e784a264f60b7a9480e3c89e6597cce412caf40d991,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_8_d2.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:53:03.768895+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c25_1_d3.col,25,134,8,350,1614,OPTIMAL,8,0.000830563,0.00444842,0.00527898,51.00391,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,1ea6804dc4a8d52338e7935ca90ec544a6f93a27cd092508d5f2a4a4309660a3,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c25_1_d3.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:53:03.875817+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c25_1_d4.col,25,134,8,350,1614,OPTIMAL,8,0.000837342,0.00430232,0.00513967,50.44141,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,eff8f52de9e723400f83c97d0ec2abe45e41b6038672e20a4a4081e4715aca85,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c25_1_d4.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:53:03.983484+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c55_1_d1.col,55,362,9,660,3438,OPTIMAL,7,0.00362246,0.00336345,0.00698591,50.75391,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,483fac5e0df65a27f7312e2883f8f90c17f26d3a7bdd50c333212ca635e3f2e6,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c55_1_d1.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:53:04.093939+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c55_2_d2.col,55,362,9,660,3438,OPTIMAL,7,0.00364163,0.00349915,0.00714078,51.00391,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,7b0078b893aeb838a0f5f0b3ece5f1505f2c0981a98c59561af4c69742a59ad6,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c55_2_d2.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:53:04.201895+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM100.col,100,547,65,9800,46304,OPTIMAL,50,0.201587,0.334995,0.536582,71.60156,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,91be09009a797c20a68cfb43f78cb01019c2cfdb8915d86e640e95938c315b19,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM100.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:53:04.866593+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM100a.col,100,992,92,13000,90381,OPTIMAL,66,0.663435,243.702,244.365,140.01562,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,630c8dde843161518427f8d7ef92d9d1373781a7e028e2918c0070a86261b0f7,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM100a.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:57:09.376325+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM100b.col,100,1050,122,14000,101401,OPTIMAL,71,1.62339,92.9656,94.589,126.94141,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,14092a37b220ef17894222b959c735f68203286fc653930904fe5f13c3741ce5,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM100b.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:58:44.246372+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM110.col,110,638,65,10780,52713,OPTIMAL,50,0.232504,0.62241,0.854914,77.32812,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,2c127a146238aee20765edfcc35a16dc2fd856e5577bfe6afdc859b7dcaddb49,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM110.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:58:45.201675+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM110a.col,110,1207,110,14960,111887,OPTIMAL,69,1.36534,101.276,102.641,132.09375,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,9c37e408d641c20a1fc834cdfa27c50a49e532300506da93442ee8f07c8f7d3c,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM110a.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:00:28.043496+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM110b.col,110,1256,122,16720,128787,OPTIMAL,77,1.73135,178.566,180.298,140.78125,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,aea172a16bc42de0504b35909d35fce000ded1613c496d28ea719a2d44ba7c51,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM110b.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:03:28.594787+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM120.col,120,773,74,13920,72555,OPTIMAL,59,0.316383,1.65933,1.97571,83.10547,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,26357a9d4e2d8b08cdf055e2a882589f86c22c313fd9674a7f44b405c2aade4a,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM120.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:03:30.678837+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM120a.col,120,1434,110,19440,154915,OPTIMAL,82,1.19501,111.659,112.854,145.65625,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,a920a2c75d8d4fde3a531cb30857d83f245364a0b88d5a18f86336b96bf07ab6,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM120a.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:05:23.783921+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM120b.col,120,1491,124,19680,161503,OPTIMAL,83,1.91517,1870.63,1872.54,231.21484,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,745355ab3817a87504580de4d77629dce60b8f48ea8fb2c5da33224e8ef92e29,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM120b.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:36:36.595471+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM20.col,20,20,25,800,1981,OPTIMAL,21,0.00342495,0.00140961,0.00483456,51.25391,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,08ed5ea76ef3bcb2228f4669162b3aa8c234de6a4dd75c3155a603919bc0167a,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM20.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:36:36.621167+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM20a.col,20,37,25,760,2204,OPTIMAL,20,0.00411867,0.00142325,0.00554192,51.19141,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,5fe086947cbc99c9630087a727d0c9fe00065a9c4f6d6ebea7115ab4a8c161fb,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM20a.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:36:36.724846+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM20b.col,20,32,17,480,1325,OPTIMAL,13,0.00224455,0.0011092,0.00335375,51.25391,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,6be144806384554ada26f70be526ed0d42afb61a447cd96f826be5dbcf60288a,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM20b.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:36:36.829258+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM30.col,30,50,34,1620,4561,OPTIMAL,28,0.00935025,0.00404267,0.0133929,51.25391,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,489bd893683e4c3672aba625abb2643d68f9c2a6d3776c9b26400831c548bd51,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM30.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:36:36.948686+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM30a.col,30,81,33,1560,5197,OPTIMAL,27,0.0102041,0.00389953,0.0141037,51.12891,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,10bfa32a02f1c8633027611fc7eb773d3d5088d3bc49d1419471fc4ca266eca9,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM30a.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:36:37.056965+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM30b.col,30,81,28,1500,4996,OPTIMAL,26,0.00485432,0.00140523,0.00625955,50.94141,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,41e7babfc1e85334f1653ee7e88e11a11b0065ce2d50a72a801b4b00cfe2330a,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM30b.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:36:37.154229+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
