name,V,E,upper_bound,method,cache,width,incremental,symmetry,pairwise,variables,clauses,solver,status,span,encoding_time,total_solving_time,time_used,memory_usage
c21_8_d2.col,21,105,11,1L,,,y,False,False,231,1449.0,Cadical,OPTIMAL,9,0.000612835,0.00297741,0.00359025,45.4375
c55_1_d1.col,55,362,8,1L,,,y,False,False,440,3446.0,Cadical,OPTIMAL,7,0.000897746,0.00590713,0.00680488,45.98828
c55_2_d2.col,55,362,8,1L,,,y,False,False,440,3446.0,Cadical,OPTIMAL,7,0.00145496,0.00680878,0.00826374,45.98828
GEOM100.col,100,547,64,2L,,,x,False,False,12800,62008.0,Cadical,OPTIMAL,50,0.0163562,0.329988,0.346344,67.625
GEOM100a.col,100,992,91,2L,,,x,False,False,18200,129172.0,Cadical,OPTIMAL,66,0.0379884,116.713,116.751,133.17969
GEOM100b.col,100,1050,121,2L,,,x,False,False,24200,180450.0,Cadical,OPTIMAL,71,0.0473192,66.2043,66.2516,119.15234
GEOM110.col,110,638,64,2L,,,x,False,False,14080,70532.0,Cadical,OPTIMAL,50,0.0187311,0.403146,0.421877,68.72266
GEOM110a.col,110,1207,109,2L,,,x,False,False,23980,183923.0,Cadical,OPTIMAL,69,0.0515942,184.873,184.925,156.64453
GEOM110b.col,110,1256,121,2L,,,x,False,False,26620,210056.0,Cadical,OPTIMAL,77,0.0568769,244.191,244.248,146.58594
GEOM120.col,120,773,73,2L,,,x,False,False,17520,93149.0,Cadical,OPTIMAL,59,0.0272133,1.30621,1.33342,77.98828
GEOM120a.col,120,1434,109,2L,,,x,False,False,26160,211866.0,Cadical,OPTIMAL,82,0.0622514,161.093,161.155,136.61328
GEOM120b.col,120,1491,123,2L,,,x,False,False,29520,247233.0,Cadical,OPTIMAL,83,0.068945,2764.9,2764.97,292.78125
GEOM20.col,20,20,24,2L,,,x,False,False,960,2460.0,Cadical,OPTIMAL,21,0.000634452,0.0010465,0.00168095,45.38672
GEOM20a.col,20,37,24,2L,,,x,False,False,960,2888.0,Cadical,OPTIMAL,20,0.00111155,0.00169272,0.00280428,45.32422
GEOM20b.col,20,32,16,2L,,,x,False,False,640,1852.0,Cadical,OPTIMAL,13,0.000812008,0.000546103,0.00135811,45.38281
GEOM30.col,30,50,33,2L,,,x,False,False,1980,5760.0,Cadical,OPTIMAL,28,0.00149938,0.00300045,0.00449982,45.25781
GEOM30a.col,30,81,32,2L,,,x,False,False,1920,6582.0,Cadical,OPTIMAL,27,0.00246371,0.00353337,0.00599709,45.38672
GEOM30b.col,30,81,27,2L,,,x,False,False,1620,5457.0,Cadical,OPTIMAL,26,0.00189994,0.00112311,0.00302305,45.32422
GEOM40.col,40,78,33,2L,,,x,False,False,2640,8054.0,Cadical,OPTIMAL,28,0.00214908,0.00359314,0.00574222,45.68359
GEOM40a.col,40,146,50,2L,,,x,False,False,4000,15820.0,Cadical,OPTIMAL,37,0.00441454,0.026938,0.0313525,45.32422
GEOM40b.col,40,157,40,2L,,,x,False,False,3200,12960.0,Cadical,OPTIMAL,33,0.00504717,0.0198546,0.0249018,45.8125
GEOM50.col,50,127,36,2L,,,x,False,False,3600,12172.0,Cadical,OPTIMAL,28,0.00370922,0.0042835,0.00799272,45.38672
GEOM50a.col,50,238,61,2L,,,x,False,False,6100,27268.0,Cadical,OPTIMAL,50,0.00701739,0.268044,0.275061,59.00391
GEOM50b.col,50,249,54,2L,,,x,False,False,5400,25196.0,Cadical,OPTIMAL,35,0.0070689,0.0734209,0.0804898,45.32422
GEOM60.col,60,185,36,2L,,,x,False,False,4320,15480.0,Cadical,OPTIMAL,33,0.00438464,0.00567226,0.0100569,45.32031
GEOM60a.col,60,339,61,2L,,,x,False,False,7320,35979.0,Cadical,OPTIMAL,50,0.0128116,0.269949,0.28276,61.16016
GEOM60b.col,60,366,63,2L,,,x,False,False,7560,39498.0,Cadical,OPTIMAL,41,0.0103991,0.667229,0.677628,61.73828
GEOM70.col,70,267,44,2L,,,x,False,False,6160,24488.0,Cadical,OPTIMAL,38,0.0101787,0.025699,0.0358777,45.32422
GEOM70a.col,70,459,72,2L,,,x,False,False,10080,53978.0,Cadical,OPTIMAL,61,0.0147137,1.83714,1.85185,66.94141
GEOM70b.col,70,488,76,2L,,,x,False,False,10640,60398.0,Cadical,OPTIMAL,47,0.0161137,1.37734,1.39345,66.33594
GEOM80.col,80,349,54,2L,,,x,False,False,8640,37166.0,Cadical,OPTIMAL,41,0.010511,0.050683,0.0611939,45.38672
GEOM80a.col,80,612,79,2L,,,x,False,False,12640,74908.0,Cadical,OPTIMAL,63,0.0199647,4.45162,4.47159,94.21094
GEOM80b.col,80,663,98,2L,,,x,False,False,15680,99374.0,Cadical,OPTIMAL,60,0.0268788,2.99657,3.02345,94.49609
GEOM90.col,90,441,54,2L,,,x,False,False,9720,43974.0,Cadical,OPTIMAL,46,0.0119354,0.0862145,0.0981499,48.14062
GEOM90a.col,90,789,80,2L,,,x,False,False,14400,93450.0,Cadical,OPTIMAL,63,0.025828,5.51912,5.54495,97.24219
GEOM90b.col,90,860,109,2L,,,x,False,False,19620,136580.0,Cadical,OPTIMAL,69,0.0380678,19.4137,19.4517,103.21484
c21_1_d1.col,21,105,8,2L,,,x,False,False,336,1533.0,Cadical,OPTIMAL,7,0.00040408,0.00219869,0.00260277,45.51172
c21_1_d2.col,21,105,8,2L,,,x,False,False,336,1533.0,Cadical,OPTIMAL,7,0.00057362,0.00222737,0.00280099,45.32422
c21_2_d1.col,21,105,11,2L,,,x,False,False,462,2121.0,Cadical,OPTIMAL,9,0.000781801,0.00446419,0.00524599,45.38672
c21_2_d2.col,21,105,11,2L,,,x,False,False,462,2121.0,Cadical,OPTIMAL,9,0.0008669,0.00339224,0.00425914,45.13281
c21_3_d1.col,21,105,8,2L,,,x,False,False,336,1533.0,Cadical,OPTIMAL,7,0.000595511,0.00237273,0.00296824,45.38281
c21_3_d2.col,21,105,8,2L,,,x,False,False,336,1533.0,Cadical,OPTIMAL,7,0.00058353,0.0022061,0.00278963,45.8125
c21_4_d1.col,21,105,11,2L,,,x,False,False,462,2121.0,Cadical,OPTIMAL,9,0.000833629,0.00304001,0.00387364,45.32422
c21_4_d2.col,21,105,11,2L,,,x,False,False,462,2121.0,Cadical,OPTIMAL,9,0.000777464,0.00311712,0.00389459,45.32031
c21_5_d1.col,21,105,8,2L,,,x,False,False,336,1533.0,Cadical,OPTIMAL,7,0.000419,0.00206818,0.00248718,46.0
c21_5_d2.col,21,105,8,2L,,,x,False,False,336,1533.0,Cadical,OPTIMAL,7,0.000582193,0.00223208,0.00281427,45.875
c21_6_d1.col,21,105,11,2L,,,x,False,False,462,2121.0,Cadical,OPTIMAL,9,0.000759698,0.00321422,0.00397392,45.38281
c21_6_d2.col,21,105,11,2L,,,x,False,False,462,2121.0,Cadical,OPTIMAL,9,0.000793665,0.00456392,0.00535759,45.9375
c21_7_d1.col,21,105,8,2L,,,x,False,False,336,1533.0,Cadical,OPTIMAL,7,0.000628098,0.00310722,0.00373532,45.68359
c21_7_d2.col,21,105,8,2L,,,x,False,False,336,1533.0,Cadical,OPTIMAL,7,0.00057713,0.00239569,0.00297282,45.38672
c21_8_d1.col,21,105,11,2L,,,x,False,False,462,2121.0,Cadical,OPTIMAL,9,0.00081586,0.00325849,0.00407435,45.32422
c21_8_d2.col,21,105,11,2L,,,x,False,False,462,2121.0,Cadical,OPTIMAL,9,0.00079631,0.00386013,0.00465644,45.38672
c55_1_d1.col,55,362,8,2L,,,x,False,False,880,4711.0,Cadical,OPTIMAL,7,0.00164002,0.00750508,0.00914511,45.32422
c55_2_d2.col,55,362,8,2L,,,x,False,False,880,4711.0,Cadical,OPTIMAL,7,0.00162784,0.00753329,0.00916113,45.8125
GEOM100.col,100,547,64,2L,,,x,True,True,12800,62009.0,Cadical,OPTIMAL,50,0.0171231,0.344358,0.361481,67.37109
GEOM100a.col,100,992,91,2L,,,x,True,True,18200,129173.0,Cadical,OPTIMAL,66,0.0364632,105.313,105.349,137.34766
GEOM100b.col,100,1050,121,2L,,,x,True,True,24200,180451.0,Cadical,OPTIMAL,71,0.050127,55.4698,55.5199,114.34766
GEOM110.col,110,638,64,2L,,,x,True,True,14080,70533.0,Cadical,OPTIMAL,50,0.0200563,0.325879,0.345935,68.30859
GEOM110a.col,110,1207,109,2L,,,x,True,True,23980,183924.0,Cadical,OPTIMAL,69,0.0510398,126.049,126.1,145.37891
GEOM110b.col,110,1256,121,2L,,,x,True,True,26620,210057.0,Cadical,OPTIMAL,77,0.0568247,266.175,266.232,163.5625
GEOM120.col,120,773,73,2L,,,x,True,True,17520,93150.0,Cadical,OPTIMAL,59,0.0264614,1.45131,1.47777,75.40625
GEOM120a.col,120,1434,109,2L,,,x,True,True,26160,211867.0,Cadical,OPTIMAL,82,0.0630305,206.07,206.133,141.06641
GEOM120b.col,120,1491,123,2L,,,x,True,True,29520,247234.0,Cadical,OPTIMAL,83,0.069481,3263.64,3263.71,319.72266
GEOM20.col,20,20,24,2L,,,x,True,True,960,2461.0,Cadical,OPTIMAL,21,0.000962152,0.000864138,0.00182629,45.39062
GEOM20a.col,20,37,24,2L,,,x,True,True,960,2889.0,Cadical,OPTIMAL,20,0.000771452,0.00113412,0.00190557,45.38672
GEOM20b.col,20,32,16,2L,,,x,True,True,640,1853.0,Cadical,OPTIMAL,13,0.000465261,0.000529301,0.000994562,45.13281
GEOM30.col,30,50,33,2L,,,x,True,True,1980,5761.0,Cadical,OPTIMAL,28,0.0019126,0.00309522,0.00500782,45.93359
GEOM30a.col,30,81,32,2L,,,x,True,True,1920,6583.0,Cadical,OPTIMAL,27,0.00208059,0.00313175,0.00521234,45.75391
GEOM30b.col,30,81,27,2L,,,x,True,True,1620,5458.0,Cadical,OPTIMAL,26,0.00219383,0.0010809,0.00327474,45.32812
GEOM40.col,40,78,33,2L,,,x,True,True,2640,8055.0,Cadical,OPTIMAL,28,0.0032188,0.00539473,0.00861354,45.32031
GEOM40a.col,40,146,50,2L,,,x,True,True,4000,15821.0,Cadical,OPTIMAL,37,0.00455268,0.0322525,0.0368052,45.32812
GEOM40b.col,40,157,40,2L,,,x,True,True,3200,12961.0,Cadical,OPTIMAL,33,0.00347013,0.014584,0.0180541,45.32812
GEOM50.col,50,127,36,2L,,,x,True,True,3600,12173.0,Cadical,OPTIMAL,28,0.00336381,0.00423272,0.00759653,45.32422
GEOM50a.col,50,238,61,2L,,,x,True,True,6100,27269.0,Cadical,OPTIMAL,50,0.00732849,0.236539,0.243868,60.00781
GEOM50b.col,50,249,54,2L,,,x,True,True,5400,25197.0,Cadical,OPTIMAL,35,0.00917918,0.14633,0.15551,57.64844
GEOM60.col,60,185,36,2L,,,x,True,True,4320,15481.0,Cadical,OPTIMAL,33,0.00416377,0.00620881,0.0103726,45.32031
GEOM60a.col,60,339,61,2L,,,x,True,True,7320,35980.0,Cadical,OPTIMAL,50,0.00884569,0.268822,0.277667,60.89453
GEOM60b.col,60,366,63,2L,,,x,True,True,7560,39499.0,Cadical,OPTIMAL,41,0.010501,0.652202,0.662703,61.16016
GEOM70.col,70,267,44,2L,,,x,True,True,6160,24489.0,Cadical,OPTIMAL,38,0.00945049,0.0197318,0.0291823,45.26562
GEOM70a.col,70,459,72,2L,,,x,True,True,10080,53979.0,Cadical,OPTIMAL,61,0.0233347,1.18187,1.2052,66.80859
GEOM70b.col,70,488,76,2L,,,x,True,True,10640,60399.0,Cadical,OPTIMAL,47,0.0156885,1.56784,1.58352,65.30078
GEOM80.col,80,349,54,2L,,,x,True,True,8640,37167.0,Cadical,OPTIMAL,41,0.0152584,0.0595097,0.0747681,45.38672
GEOM80a.col,80,612,79,2L,,,x,True,True,12640,74909.0,Cadical,OPTIMAL,63,0.0209097,2.58259,2.6035,90.57422
GEOM80b.col,80,663,98,2L,,,x,True,True,15680,99375.0,Cadical,OPTIMAL,60,0.0303159,3.62182,3.65213,93.04297
GEOM90.col,90,441,54,2L,,,x,True,True,9720,43975.0,Cadical,OPTIMAL,46,0.0121279,0.0770857,0.0892136,45.32422
GEOM90a.col,90,789,80,2L,,,x,True,True,14400,93451.0,Cadical,OPTIMAL,63,0.0239049,4.79085,4.81476,94.77344
GEOM90b.col,90,860,109,2L,,,x,True,True,19620,136581.0,Cadical,OPTIMAL,69,0.0364132,26.0666,26.103,114.50781
c21_1_d1.col,21,105,8,2L,,,x,True,True,336,1534.0,Cadical,OPTIMAL,7,0.000410886,0.00306974,0.00348063,45.9375
c21_1_d2.col,21,105,8,2L,,,x,True,True,336,1534.0,Cadical,OPTIMAL,7,0.000511565,0.00325919,0.00377076,45.20312
c21_2_d1.col,21,105,11,2L,,,x,True,True,462,2122.0,Cadical,OPTIMAL,9,0.000783254,0.00180803,0.00259129,45.39062
c21_2_d2.col,21,105,11,2L,,,x,True,True,462,2122.0,Cadical,OPTIMAL,9,0.000573146,0.0019523,0.00252545,45.63281
c21_3_d1.col,21,105,8,2L,,,x,True,True,336,1534.0,Cadical,OPTIMAL,7,0.000619643,0.00317647,0.00379611,45.19531
c21_3_d2.col,21,105,8,2L,,,x,True,True,336,1534.0,Cadical,OPTIMAL,7,0.000517856,0.00351414,0.004032,45.20312
c21_4_d1.col,21,105,11,2L,,,x,True,True,462,2122.0,Cadical,OPTIMAL,9,0.000787915,0.00293952,0.00372744,45.75391
c21_4_d2.col,21,105,11,2L,,,x,True,True,462,2122.0,Cadical,OPTIMAL,9,0.000517562,0.00207934,0.0025969,45.32031
c21_5_d1.col,21,105,8,2L,,,x,True,True,336,1534.0,Cadical,OPTIMAL,7,0.000562215,0.00311891,0.00368112,45.875
c21_5_d2.col,21,105,8,2L,,,x,True,True,336,1534.0,Cadical,OPTIMAL,7,0.000517786,0.00434234,0.00486013,45.87891
c21_6_d1.col,21,105,11,2L,,,x,True,True,462,2122.0,Cadical,OPTIMAL,9,0.000774468,0.00293179,0.00370625,45.32031
c21_6_d2.col,21,105,11,2L,,,x,True,True,462,2122.0,Cadical,OPTIMAL,9,0.000770729,0.00266449,0.00343522,45.38672
c21_7_d1.col,21,105,8,2L,,,x,True,True,336,1534.0,Cadical,OPTIMAL,7,0.00051552,0.00311153,0.00362705,45.68359
c21_7_d2.col,21,105,8,2L,,,x,True,True,336,1534.0,Cadical,OPTIMAL,7,0.000330596,0.00300155,0.00333214,45.94141
c21_8_d1.col,21,105,11,2L,,,x,True,True,462,2122.0,Cadical,OPTIMAL,9,0.000892154,0.00202471,0.00291687,45.32812
c21_8_d2.col,21,105,11,2L,,,x,True,True,462,2122.0,Cadical,OPTIMAL,9,0.00079601,0.00202809,0.0028241,45.32812
c55_1_d1.col,55,362,8,2L,,,x,True,True,880,4712.0,Cadical,OPTIMAL,7,0.00125583,0.00333646,0.00459228,45.875
c55_2_d2.col,55,362,8,2L,,,x,True,True,880,4712.0,Cadical,OPTIMAL,7,0.00144362,0.00438623,0.00582985,45.87891
GEOM100.col,100,547,64,X,,fixed-width,,False,False,12500,89521.0,Cadical,OPTIMAL,50,0.595028,0.732683,1.32771,80.04688
GEOM100a.col,100,992,91,X,,fixed-width,,False,False,17100,187432.0,Cadical,OPTIMAL,66,2.14513,207.969,210.114,132.84375
GEOM100b.col,100,1050,121,X,,fixed-width,,False,False,18100,208507.0,Cadical,OPTIMAL,71,5.23629,173.774,179.011,146.23047
GEOM110.col,110,638,64,X,,fixed-width,,False,False,13750,102274.0,Cadical,OPTIMAL,50,0.682144,0.936106,1.61825,86.57422
GEOM110a.col,110,1207,109,X,,fixed-width,,False,False,19470,234818.0,Cadical,OPTIMAL,69,4.72398,240.039,244.763,157.33203
GEOM110b.col,110,1256,121,X,,fixed-width,,False,False,22000,269629.0,Cadical,OPTIMAL,77,6.39763,823.992,830.39,181.32422
GEOM120.col,120,773,73,X,,fixed-width,,False,False,18000,144280.0,Cadical,OPTIMAL,59,0.938847,3.67808,4.61693,95.625
GEOM120a.col,120,1434,109,X,,fixed-width,,False,False,25200,326219.0,Cadical,OPTIMAL,82,4.1729,968.298,972.471,205.54297
GEOM120b.col,120,1491,123,X,,fixed-width,,False,False,26280,341175.0,Cadical,OPTIMAL,83,6.7638,2709.33,2716.09,271.35547
GEOM20.col,20,20,24,X,,fixed-width,,False,False,906,2749.0,Cadical,OPTIMAL,21,0.00685916,0.00148529,0.00834444,45.40625
GEOM20a.col,20,37,24,X,,fixed-width,,False,False,873,3128.0,Cadical,OPTIMAL,20,0.00967236,0.00252787,0.0122002,45.83203
GEOM20b.col,20,32,16,X,,fixed-width,,False,False,440,1392.0,Cadical,OPTIMAL,13,0.00385693,0.000756258,0.00461318,45.39844
GEOM30.col,30,50,33,X,,fixed-width,,False,False,1800,6740.0,Cadical,OPTIMAL,28,0.019242,0.00429384,0.0235359,45.39844
GEOM30a.col,30,81,32,X,,fixed-width,,False,False,1740,8041.0,Cadical,OPTIMAL,27,0.0198646,0.00349692,0.0233615,45.34375
GEOM30b.col,30,81,27,X,,fixed-width,,False,False,1680,7512.0,Cadical,OPTIMAL,26,0.0110371,0.00166116,0.0126982,45.83203
GEOM40.col,40,78,33,X,,fixed-width,,False,False,2393,9397.0,Cadical,OPTIMAL,28,0.0237388,0.00495717,0.028696,45.64844
GEOM40a.col,40,146,50,X,,fixed-width,,False,False,3400,18800.0,Cadical,OPTIMAL,37,0.114226,0.0260251,0.140251,56.88672
GEOM40b.col,40,157,40,X,,fixed-width,,False,False,3080,17322.0,Cadical,OPTIMAL,33,0.0565174,0.0136016,0.0701191,45.40625
GEOM50.col,50,127,36,X,,fixed-width,,False,False,2993,13155.0,Cadical,OPTIMAL,28,0.0613069,0.00874936,0.0700563,45.89453
GEOM50a.col,50,238,61,X,,fixed-width,,False,False,6250,41693.0,Cadical,OPTIMAL,50,0.19916,0.427014,0.626174,65.23438
GEOM50b.col,50,249,54,X,,fixed-width,,False,False,4050,26370.0,Cadical,OPTIMAL,35,0.264763,0.113042,0.377805,60.21484
GEOM60.col,60,185,36,X,,fixed-width,,False,False,4620,23216.0,Cadical,OPTIMAL,33,0.0426803,0.00592638,0.0486067,45.82422
GEOM60a.col,60,339,61,X,,fixed-width,,False,False,7500,55541.0,Cadical,OPTIMAL,50,0.267357,0.610467,0.877824,70.14453
GEOM60b.col,60,366,63,X,,fixed-width,,False,False,6000,45037.0,Cadical,OPTIMAL,41,0.4768,0.846253,1.32305,67.92578
GEOM70.col,70,267,44,X,,fixed-width,,False,False,6580,36435.0,Cadical,OPTIMAL,38,0.109971,0.0377279,0.147699,59.82031
GEOM70a.col,70,459,72,X,,fixed-width,,False,False,10780,89401.0,Cadical,OPTIMAL,61,0.449103,4.74359,5.19269,82.28125
GEOM70b.col,70,488,76,X,,fixed-width,,False,False,8330,67255.0,Cadical,OPTIMAL,47,0.964307,4.29284,5.25715,77.89062
GEOM80.col,80,349,54,X,,fixed-width,,False,False,8000,49315.0,Cadical,OPTIMAL,41,0.313452,0.0522475,0.3657,64.16406
GEOM80a.col,80,612,79,X,,fixed-width,,False,False,12640,116511.0,Cadical,OPTIMAL,63,0.856029,8.33211,9.18814,91.65625
GEOM80b.col,80,663,98,X,,fixed-width,,False,False,12160,115720.0,Cadical,OPTIMAL,60,2.24156,7.40871,9.65027,92.75391
GEOM90.col,90,441,54,X,,fixed-width,,False,False,9900,65068.0,Cadical,OPTIMAL,46,0.262895,0.0871901,0.350085,66.39453
GEOM90a.col,90,789,80,X,,fixed-width,,False,False,14220,143734.0,Cadical,OPTIMAL,63,1.18305,12.3898,13.5729,95.61719
GEOM90b.col,90,860,109,X,,fixed-width,,False,False,15930,170283.0,Cadical,OPTIMAL,69,3.92331,51.7146,55.6379,116.82812
c21_1_d1.col,21,105,8,X,,fixed-width,,False,False,231,945.0,Cadical,OPTIMAL,7,0.00176658,0.00542044,0.00718702,45.40234
c21_1_d2.col,21,105,8,X,,fixed-width,,False,False,231,945.0,Cadical,OPTIMAL,7,0.00176404,0.00538703,0.00715107,45.34375
c21_2_d1.col,21,105,11,X,,fixed-width,,False,False,315,1914.0,Cadical,OPTIMAL,9,0.00303353,0.00228705,0.00532058,45.89453
c21_2_d2.col,21,105,11,X,,fixed-width,,False,False,315,1914.0,Cadical,OPTIMAL,9,0.00451103,0.0030172,0.00752824,45.69922
c21_3_d1.col,21,105,8,X,,fixed-width,,False,False,231,945.0,Cadical,OPTIMAL,7,0.00176422,0.00426838,0.0060326,45.94922
c21_3_d2.col,21,105,8,X,,fixed-width,,False,False,231,945.0,Cadical,OPTIMAL,7,0.00131255,0.00381987,0.00513243,45.40625
c21_4_d1.col,21,105,11,X,,fixed-width,,False,False,315,1914.0,Cadical,OPTIMAL,9,0.00398119,0.00285495,0.00683614,45.70703
c21_4_d2.col,21,105,11,X,,fixed-width,,False,False,315,1914.0,Cadical,OPTIMAL,9,0.00414682,0.0032843,0.00743112,45.33594
c21_5_d1.col,21,105,8,X,,fixed-width,,False,False,231,945.0,Cadical,OPTIMAL,7,0.00187552,0.00397092,0.00584644,45.89453
c21_5_d2.col,21,105,8,X,,fixed-width,,False,False,231,945.0,Cadical,OPTIMAL,7,0.00173382,0.00501485,0.00674867,45.34375
c21_6_d1.col,21,105,11,X,,fixed-width,,False,False,315,1914.0,Cadical,OPTIMAL,9,0.00419022,0.00336551,0.00755574,45.69922
c21_6_d2.col,21,105,11,X,,fixed-width,,False,False,315,1914.0,Cadical,OPTIMAL,9,0.00425823,0.00331429,0.00757252,46.01953
c21_7_d1.col,21,105,8,X,,fixed-width,,False,False,231,945.0,Cadical,OPTIMAL,7,0.00184326,0.00552199,0.00736525,45.6875
c21_7_d2.col,21,105,8,X,,fixed-width,,False,False,231,945.0,Cadical,OPTIMAL,7,0.00170702,0.00431151,0.00601854,45.76953
c21_8_d1.col,21,105,11,X,,fixed-width,,False,False,315,1914.0,Cadical,OPTIMAL,9,0.00417715,0.00326988,0.00744703,44.65625
c21_8_d2.col,21,105,11,X,,fixed-width,,False,False,315,1914.0,Cadical,OPTIMAL,9,0.00292832,0.00236601,0.00529433,45.95703
c55_1_d1.col,55,362,8,X,,fixed-width,,False,False,605,2997.0,Cadical,OPTIMAL,7,0.00379685,0.00358381,0.00738066,45.76953
c55_2_d2.col,55,362,8,X,,fixed-width,,False,False,605,2997.0,Cadical,OPTIMAL,7,0.00538437,0.004725,0.0101094,45.65625
GEOM100.col,100,547,64,2G,,,,True,True,9800,46304.0,Kissat,OPTIMAL,50,0.146298,0.890319,1.03662,67.90625
GEOM100a.col,100,992,91,2G,,,,True,True,13000,90381.0,Kissat,OPTIMAL,66,0.480188,87.051,87.5312,90.01953
GEOM100b.col,100,1050,121,2G,,,,True,True,14000,101401.0,Kissat,OPTIMAL,71,1.19091,72.7103,73.9012,96.61719
GEOM110.col,110,638,64,2G,,,,True,True,10780,52713.0,Kissat,OPTIMAL,50,0.166912,1.3129,1.47981,69.68359
GEOM110a.col,110,1207,109,2G,,,,True,True,14960,111887.0,Kissat,OPTIMAL,69,1.02738,95.823,96.8503,102.89062
GEOM110b.col,110,1256,121,2G,,,,True,True,16720,128787.0,Kissat,OPTIMAL,77,1.27747,213.37,214.648,134.92188
GEOM120.col,120,773,73,2G,,,,True,True,13920,72555.0,Kissat,OPTIMAL,59,0.222939,3.22687,3.44981,73.33203
GEOM120a.col,120,1434,109,2G,,,,True,True,19440,154915.0,Kissat,OPTIMAL,82,0.899808,171.79,172.69,112.38672
GEOM120b.col,120,1491,123,2G,,,,True,True,19680,161503.0,Kissat,OPTIMAL,83,1.41917,2612.66,2614.08,210.41797
GEOM20.col,20,20,24,2G,,,,True,True,800,1981.0,Kissat,OPTIMAL,21,0.00216035,0.0158625,0.0180229,45.39844
GEOM20a.col,20,37,24,2G,,,,True,True,760,2204.0,Kissat,OPTIMAL,20,0.00300476,0.0193496,0.0223544,45.58594
GEOM20b.col,20,32,16,2G,,,,True,True,480,1325.0,Kissat,OPTIMAL,13,0.001528,0.0145752,0.0161032,45.18359
GEOM30.col,30,50,33,2G,,,,True,True,1620,4561.0,Kissat,OPTIMAL,28,0.00463696,0.0292419,0.0338789,45.85938
GEOM30a.col,30,81,32,2G,,,,True,True,1560,5197.0,Kissat,OPTIMAL,27,0.00514374,0.0305109,0.0356546,45.39844
GEOM30b.col,30,81,27,2G,,,,True,True,1500,4996.0,Kissat,OPTIMAL,26,0.00251088,0.0129302,0.015441,45.39844
GEOM40.col,40,78,33,2G,,,,True,True,2160,6387.0,Kissat,OPTIMAL,28,0.00737107,0.0326151,0.0399862,45.79688
GEOM40a.col,40,146,50,2G,,,,True,True,2880,10977.0,Kissat,OPTIMAL,37,0.0275369,0.107465,0.135002,52.95312
GEOM40b.col,40,157,40,2G,,,,True,True,2560,10105.0,Kissat,OPTIMAL,33,0.015881,0.0560462,0.0719272,45.39844
GEOM50.col,50,127,36,2G,,,,True,True,2700,8780.0,Kissat,OPTIMAL,28,0.0148134,0.0552669,0.0700803,46.00781
GEOM50a.col,50,238,61,2G,,,,True,True,4900,21413.0,Kissat,OPTIMAL,50,0.0511993,0.564951,0.616151,63.25
GEOM50b.col,50,249,54,2G,,,,True,True,3400,15217.0,Kissat,OPTIMAL,35,0.0697162,0.255028,0.324744,62.0
GEOM60.col,60,185,36,2G,,,,True,True,3840,13541.0,Kissat,OPTIMAL,33,0.013603,0.0376349,0.0512379,45.43359
GEOM60a.col,60,339,61,2G,,,,True,True,5880,28312.0,Kissat,OPTIMAL,50,0.0723774,0.653576,0.725954,64.5
GEOM60b.col,60,366,63,2G,,,,True,True,4800,24181.0,Kissat,OPTIMAL,41,0.118652,0.966009,1.08466,64.37891
GEOM70.col,70,267,44,2G,,,,True,True,5180,20170.0,Kissat,OPTIMAL,38,0.0287424,0.0841393,0.112882,61.84766
GEOM70a.col,70,459,72,2G,,,,True,True,8400,44271.0,Kissat,OPTIMAL,61,0.101699,1.92493,2.02663,68.39844
GEOM70b.col,70,488,76,2G,,,,True,True,6440,35259.0,Kissat,OPTIMAL,47,0.232784,3.43466,3.66745,67.99219
GEOM80.col,80,349,54,2G,,,,True,True,6400,26681.0,Kissat,OPTIMAL,41,0.0782084,0.200989,0.279198,62.86328
GEOM80a.col,80,612,79,2G,,,,True,True,9920,57705.0,Kissat,OPTIMAL,63,0.191028,4.12647,4.31749,71.85547
GEOM80b.col,80,663,98,2G,,,,True,True,9440,57918.0,Kissat,OPTIMAL,60,0.489908,6.26122,6.75113,73.38281
GEOM90.col,90,441,54,2G,,,,True,True,8100,35956.0,Kissat,OPTIMAL,46,0.0659339,0.252875,0.318809,64.71094
GEOM90a.col,90,789,80,2G,,,,True,True,11160,71149.0,Kissat,OPTIMAL,63,0.252623,7.71929,7.97192,75.16797
GEOM90b.col,90,860,109,2G,,,,True,True,12240,82871.0,Kissat,OPTIMAL,69,0.742472,43.7334,44.4758,91.11719
c21_1_d1.col,21,105,8,2G,,,,True,True,252,1114.0,Kissat,OPTIMAL,7,0.000580969,0.00954901,0.01013,45.4375
c21_1_d2.col,21,105,8,2G,,,,True,True,252,1114.0,Kissat,OPTIMAL,7,0.000587197,0.0100182,0.0106054,45.39844
c21_2_d1.col,21,105,11,2G,,,,True,True,336,1492.0,Kissat,OPTIMAL,9,0.00125572,0.0138055,0.0150612,45.82422
c21_2_d2.col,21,105,11,2G,,,,True,True,336,1492.0,Kissat,OPTIMAL,9,0.000971367,0.0188443,0.0198157,45.37109
c21_3_d1.col,21,105,8,2G,,,,True,True,252,1114.0,Kissat,OPTIMAL,7,0.000588372,0.00992503,0.0105134,45.24609
c21_3_d2.col,21,105,8,2G,,,,True,True,252,1114.0,Kissat,OPTIMAL,7,0.000592425,0.00980348,0.0103959,45.39844
c21_4_d1.col,21,105,11,2G,,,,True,True,336,1492.0,Kissat,OPTIMAL,9,0.00130314,0.0144122,0.0157153,45.46094
